### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
17780	1	5.347579221603051	0.7892660745273733	0.15959545785636778	0.041676550798496415	0.02221429568149307	0.006481396510329675	0.6998961364107785
17790	1	5.362171071826081	0.7895252337262341	0.13905664738444934	0.03862705097079111	0.005814631987643827	0.004838048356299141	0.699982286507386
17800	1	5.364486120019948	0.7899250232164493	0.14685503195117125	0.03660575163369912	0.02097468832367243	0.007196200559451694	0.700068411873092
17810	1	5.35945621002597	0.7900802919580453	0.13059849853496164	0.03590987738505736	0.004189110151790127	0.008180846103522354	0.7001545125149916
17820	1	5.366582755127421	0.7902303217943533	0.13789490008667085	0.03479020906838412	0.0060024797079415056	0.005702575247369498	0.7002405884401846
17830	1	5.361180193216054	0.7902765607638949	0.15130038395412976	0.036039069861339035	0.004559823869689185	0.002629356220318847	0.7003266396557724
17840	1	5.355652296162293	0.790258119878553	0.14288483584000708	0.03646564240921967	0.0033846516874056665	0.0018460975211492647	0.7004126661688451
17850	1	5.3334970075288775	0.7899631884315846	0.1485262967738654	0.03629755876086701	0.010682542643811476	0.004693198092823341	0.7004986679864932
17860	1	5.3274287514806495	0.7893631493695183	0.1364959934826864	0.03549323529116658	0.02865266818407113	0.006926370509472607	0.7005846451158044
17870	1	5.307270878460201	0.7885473018680638	0.13331737687412715	0.034704518734060025	0.014664815686121796	0.008647479596267256	0.7006705975638653
17880	1	5.309507557051978	0.78781764606209	0.15626530654698823	0.03574406476429189	0.036791469680901946	0.01037109491810465	0.7007565253377667
17890	1	5.309495662803936	0.7873824820908171	0.16585867996109466	0.039006910112288365	0.03571733751321984	0.013139125272617564	0.7008424284445883
17900	1	5.30009359656028	0.7869087966231861	0.15769592245654937	0.03905148589749279	0.024119565473786537	0.013156169013232714	0.7009283068914076
17910	1	5.305938180416775	0.7866390830097515	0.14100481773566437	0.03707822577062248	0.01379238214494171	0.009025782169647658	0.7010141606853058
17920	1	5.276419019815997	0.7861695193229842	0.1303036300182292	0.03506102257635873	0.0071003105357047465	0.006811098365447045	0.70109998983336
17930	1	5.300588673263568	0.7857818698374127	0.15019260802116896	0.034824431535800705	0.00022895443851437506	0.0037517701288849715	0.7011857943426496
17940	1	5.297046123922127	0.7857639537858874	0.18701455368986142	0.03913483116211442	0.017557511424897698	0.0034608771868055704	0.7012715742202454
17950	1	5.294123506034146	0.785504815202493	0.1973937945815914	0.04601216803490666	0.013538186801409929	0.004007690362471476	0.7013573294732173
17960	1	5.301788767208792	0.7856560574596827	0.1957669614980616	0.049021422616243565	0.0042638400263171495	0.004253394851368799	0.7014430601086331
17970	1	5.304348392070866	0.7855954495162436	0.2188994343274802	0.05051728792658905	0.006271540465562742	0.0032969093962886818	0.7015287661335595
17980	1	5.317596197460152	0.7859713204520692	0.20742431539586229	0.05274048260460326	0.012165105740482376	0.00318874451447235	0.7016144475550661
17990	1	5.3244861368958105	0.7863652302871244	0.19313218385190042	0.05146895190998289	0.03271241264796085	0.010215559874595026	0.7017001043802141
18000	1	5.327969745560951	0.7870013213528918	0.18678839568332473	0.04854631618667249	0.0306655365109709	0.014979540564809714	0.7017857366160599
18010	1	5.333353771358085	0.7871264048211444	0.20655639098021	0.04944125314064093	0.030669736404306855	0.014987580001325948	0.7018713442696636
18020	1	5.3475438178135315	0.7876877652178939	0.1681274415193868	0.047807955060140274	0.031731847259602645	0.015840960662028555	0.7019569273480833
18030	1	5.351221989830089	0.7882236260090313	0.16035628305042382	0.042176181988060134	0.037187768476907135	0.017101472129482244	0.7020424858583758
18040	1	5.351622618975485	0.7885904108692067	0.13994444823465582	0.038725950673718645	0.041226929009823714	0.02034849176758677	0.7021280198075918
18050	1	5.341939759388965	0.7886802823799793	0.1721940011975687	0.039866912465434924	0.02115011669534141	0.01871694620997254	0.7022135292027835
18060	1	5.358100783010034	0.7890665816675019	0.1685278998335308	0.041608467986973256	0.01923641515100679	0.010933592278172017	0.7022990140509974
18070	1	5.348481788570147	0.7891609870030041	0.17654934436551623	0.042976314047126284	0.0002773187625166264	0.008296713819230098	0.7023844743592784
18080	1	5.343573488809739	0.7890688200149891	0.16122486553609647	0.04252728857391062	0.0260063408922465	0.008093041202575547	0.7024699101346771
18090	1	5.335414181930991	0.7888911469667472	0.1458975241930008	0.04018707818831436	0.01864117140397897	0.010168922246009036	0.7025553213842347
18100	1	5.335174160607089	0.7887068161707919	0.1636918861096367	0.03955697885720089	0.017579077932626433	0.008305097572237357	0.702640708114989
18110	1	5.335462331289418	0.7885331485933454	0.1712012841909192	0.039684239573119125	0.005812074453218008	0.00554121849642633	0.7027260703339749
18120	1	5.327173741617309	0.7884926079593093	0.21264417804811425	0.045949758528429474	0.008996378174117121	0.003120778448264607	0.7028114080482313
18130	1	5.308826389348128	0.7878345849863096	0.2274768312313566	0.05216714220303061	0.0002661165230315927	0.0039057110763272523	0.7028967212647993
18140	1	5.3053062809440155	0.7872255201054245	0.20961086991584585	0.05359690960514979	0.005531629073220976	0.003002190211408903	0.7029820099907069
18150	1	5.30729308301269	0.7869094569559104	0.2117030904024462	0.053225474380745895	0.010267024469567405	0.004551671365484331	0.7030672742329829
18160	1	5.321395683356297	0.786726976635935	0.20198263047141848	0.05166664066413257	0.0037989183434005936	0.0027517953998420167	0.7031525139986575
18170	1	5.336559641191879	0.7869958359646558	0.2007444284311586	0.05185151773878543	0.004540183840727532	0.0022820782772026774	0.7032377292947536
18180	1	5.326948688503089	0.787333539640807	0.1972772867515321	0.05045654190617239	0.007317914812780534	0.0025210649454922504	0.7033229201283039
18190	1	5.318570070858868	0.7875094458860245	0.19355331006031617	0.0487200232003	0.046556227806110545	0.010414019382269485	0.7034080865063266
18200	1	5.3214497803532606	0.78752434652784	0.18972794025979628	0.047832129111612116	0.05021057807629595	0.01902357090357264	0.7034932284358392
18210	1	5.3247427262120555	0.7875859542420248	0.16531421633822982	0.04545683456105443	0.0458281253979108	0.023334440835787684	0.7035783459238605
18220	1	5.322826865648165	0.7875195566418937	0.16745290290411874	0.04284353896377365	0.022560735094248514	0.020007213177644912	0.7036634389774074
18230	1	5.324675669080159	0.7877584864159447	0.16757796600065286	0.04206908393890965	0.032984409829632896	0.01433579365411787	0.703748507603498
18240	1	5.3182376482087985	0.78753715398633	0.17140150013659466	0.0443788312007655	0.01638121212638239	0.012072985171022165	0.7038335518091444
18250	1	5.341323573943267	0.7877314091261027	0.1527563425770544	0.042031633594814016	0.008502796839618944	0.009743608535979041	0.7039185716013523
18260	1	5.316709777197285	0.7877233959104611	0.1457060204893086	0.03835286669706951	0	0.004879616675838296	0.7040035669871324
18270	1	5.328239387191225	0.7875253373391647	0.16292173849909064	0.03954126788388752	0.0024014823725675184	0.004591931405900358	0.7040885379734881
18280	1	5.312378897142876	0.7874862646927293	0.15496641823525392	0.03958317132506958	0.00539913108136325	0.0024215958648929163	0.7041734845674289
18290	1	5.329666631985572	0.7874630467468323	0.14896409388607787	0.03831482962342928	0.014605641747056908	0.003216191281377141	0.7042584067759582
18300	1	5.336861351200606	0.7875719514668539	0.1512267264514654	0.03716360797218532	0.003256561778993516	0.0036807418944720064	0.7043433046060699
18310	1	5.361442766626196	0.7881062371630221	0.153161809024575	0.03799257013294678	0.018924781281634113	0.0045238602870237765	0.7044281780647633
18320	1	5.3226273360219984	0.7883081650207512	0.16897076135309166	0.040442038046199134	0.017509474293164035	0.007660322929892808	0.7045130271590327
18330	1	5.321724023978114	0.7879013530541691	0.18457526754040807	0.04280278013368793	0.02255778902181724	0.008628740420263641	0.7045978518958805
18340	1	5.288129162799399	0.7872193067379372	0.20062015834095182	0.04579850325989179	0.03985252085261689	0.01103635855561054	0.7046826522822984
18350	1	5.311714424800557	0.786761353691824	0.19748565763041653	0.047144636172778885	0.032866872157980745	0.014793961539395157	0.7047674283252686
18360	1	5.300597641926364	0.7866491461763939	0.18968080508843033	0.04773471109299407	0.01413542586807189	0.011177969799289469	0.7048521800317825
18370	1	5.309197098040686	0.7865942810389887	0.1558835646633787	0.04434475182185152	0.0066045726806958785	0.006550759197053555	0.7049369074088282
18380	1	5.29536816551534	0.7862764594676529	0.14361037730628934	0.03960336643715609	0.00762550327689544	0.00435492624969156	0.7050216104633925
18390	1	5.2728194475123	0.7856555949706582	0.14706557607836424	0.037443251578417124	0.030024526579444027	0.007691200650390111	0.7051062892024546
18400	1	5.2820437374328115	0.7851689877221083	0.15217595937147305	0.038190396511377345	0.03877235955572045	0.012794903037662392	0.7051909436329913
18410	1	5.251680101759187	0.784490010270587	0.15598250456123974	0.038076839305699564	0.030407656389480935	0.017140903314118487	0.7052755737619799
18420	1	5.241482502792001	0.7835785465139068	0.18560804225432892	0.04115260579774719	0.03720835659090879	0.01524137526993248	0.705360179596399
18430	1	5.2551660031613405	0.7828611983935834	0.1764466343831207	0.044031505159281975	0.03750551335303089	0.01745683341700759	0.705444761143228
18440	1	5.274160293764492	0.7828973088365115	0.16372103841483437	0.043078979830994124	0.019824537635134584	0.014070395152865461	0.7055293184094378
18450	1	5.276157358485944	0.7829984254494143	0.18355094182287746	0.043379040619164	0.010821428260304734	0.012224162453313439	0.7056138514019916
18460	1	5.234693707634781	0.7825890355011446	0.16415243922281253	0.042902709051132616	0.0013897703189140454	0.006250892637004633	0.7056983601278635
18470	1	5.242323375693198	0.7819301384042596	0.15183528375662142	0.04168399765952357	0.01019835937567656	0.0034229090214822565	0.7057828445940181
18480	1	5.2520870396068196	0.7819689111819917	0.12912040757971088	0.0376395288866239	0.0018448759680954022	0.005962295316598522	0.7058673048074201
18490	1	5.266649764980365	0.7821514051028299	0.13296742189503535	0.03485897002145671	0.030512459795727802	0.0072154271457731305	0.7059517407750332
18500	1	5.270421638813995	0.7826516852546472	0.11887165012377772	0.03231136530250203	0.020549793270630754	0.011022390642095384	0.7060361525038154
18510	1	5.2626833406625355	0.782860837776114	0.13631198906854	0.0325541189801375	0.01919164864779081	0.008641944104764937	0.706120540000723
18520	1	5.2657409654095035	0.7827564145978254	0.14132795224048217	0.03313674632315846	0.010519393746773447	0.006901741851169229	0.7062049032727131
18530	1	5.259132214009351	0.7827995156511096	0.13005335733420695	0.03327445028662906	0.0005787035345710112	0.005414656586850021	0.7062892423267414
18540	1	5.243697227221989	0.7824273912225851	0.1282510121774819	0.03208452947885519	0.0003563573012022833	0.0026843699568761363	0.706373557169761
18550	1	5.25546284200374	0.7821399739116573	0.12507607463431594	0.03159474969268965	0	0.002308731926394633	0.7064578478087191
18560	1	5.234228951394548	0.7817348792602665	0.10773438018336406	0.02960734172973091	0.014573823680513012	0.004151901325109796	0.7065421142505676
18570	1	5.220126056563115	0.7812172146526032	0.10660327534988645	0.0277920001406373	0.008068945931958258	0.00727933578515916	0.7066263565022505
18580	1	5.235610421601105	0.7808243065276347	0.10336681733226222	0.026523114448435362	0.015494781365940078	0.005149172008791356	0.7067105745707088
18590	1	5.245137783812749	0.7808715890680133	0.12521322542735572	0.028919629345297643	0.012167939285319757	0.005659809769068995	0.7067947684628922
18600	1	5.245879454906253	0.7811982185524218	0.1332463226158486	0.03233126746789108	0.008669223008412824	0.003919884792963933	0.7068789381857381
18610	1	5.235517076965042	0.781157516325996	0.12193131751487504	0.031573636671657725	0.027036572945830506	0.008139048418291595	0.7069630837461799
18620	1	5.23617221777607	0.7809874383718108	0.10931322702196675	0.02960757760175479	0.03136603109418515	0.013074878247881963	0.7070472051511554
18630	1	5.234776880442536	0.780900499521518	0.10669639042703562	0.027983312254268797	0.01873028261308236	0.01342256040669524	0.7071313024076011
18640	1	5.232185569667489	0.7808504813348595	0.11184918434483784	0.027104166949786814	0.0223181278689616	0.011027150484632106	0.707215375522451
18650	1	5.229373134993283	0.7808608133280561	0.11709981866452357	0.029518015720042073	0.026771577167805375	0.011180600780883884	0.7072994245026337
18660	1	5.219098530306735	0.78056627715898	0.11119518161683058	0.028354488755600996	0.014758625305596166	0.010428016143792481	0.707383449355079
18670	1	5.20443629779763	0.7799507306432476	0.11679084996399311	0.027679000918659647	0.002355158340702393	0.008128713053856138	0.7074674500867091
18680	1	5.193776841683418	0.7793291498485512	0.10168683296166577	0.027886653653714333	0.01319957236684444	0.006167008283838829	0.7075514267044508
18690	1	5.206547846127401	0.7789070775650707	0.11835293602298545	0.028764503262465147	0.013524034026444405	0.008388847976059684	0.7076353792152265
18700	1	5.196143774403712	0.7787109053121308	0.1317772139201588	0.031312040588923395	0.005304282720024946	0.006572622218857529	0.7077193076259586
18710	1	5.196837409632979	0.7782219933621607	0.11823660044380778	0.03058285012456499	0.004864651867552303	0.004417197046740253	0.7078032119435625
18720	1	5.200581194110714	0.7781279413041928	0.11860713016682196	0.030849343949792805	0.02426676956408024	0.005526447987375792	0.7078870921749522
18730	1	5.185613659632226	0.7778538445182034	0.12184000352512185	0.030115444643491838	0.016985819727506582	0.009680762714490665	0.7079709483270422
18740	1	5.175689353891162	0.7772507339887667	0.12847544020044394	0.030729552483425283	0.0013746802458241684	0.00720829240040041	0.7080547804067483
18750	1	5.1784130991155335	0.7768867793976826	0.11647067763192269	0.029722164630954482	0.019876384459839188	0.0063001534754776566	0.7081385884209838
18760	1	5.150930723243013	0.7765014225962149	0.10865762520987857	0.028145419469886166	0.03107149600777772	0.009566356664053147	0.7082223723766519
18770	1	5.166955492415354	0.7760854099223975	0.11973304521682662	0.028757609101543846	0.020684102630490236	0.013888912620562624	0.7083061322806615
18780	1	5.137402867702394	0.7754953002853618	0.14567711528374108	0.03262099923826459	0.015511848861571356	0.010712776536409493	0.7083898681399141
18790	1	5.152176710998658	0.7749813505650066	0.1511228594890166	0.03385281617494543	0.0032765991545746316	0.0058260861485202676	0.7084735799613183
18800	1	5.158296986979524	0.7748025469381358	0.14065977838786392	0.036345223793842835	0.012559998689363952	0.0041957746241552615	0.7085572677517739
18810	1	5.162585820503162	0.7746738992813902	0.12776310182727443	0.03350442707962257	0.02397244463010337	0.008876967613947273	0.7086409315181726
18820	1	5.150025371882964	0.7745760423100646	0.11583166303143541	0.0317281014780181	0.013417115413292473	0.0072115912743572555	0.7087245712674143
18830	1	5.143595827517257	0.774242850576234	0.13832392252894235	0.03305714970534324	0.013191152563972871	0.0068142174182482486	0.7088081870063894
18840	1	5.133783770504565	0.7740360519851031	0.12968458288050588	0.03212256687196807	0.0013543938685579232	0.003556510399204679	0.708891778741994
18850	1	5.147352152723214	0.7738078615464175	0.12107034783059116	0.03121183898659366	0.005328328646073849	0.002697857846233904	0.708975346481127
18860	1	5.143328414936867	0.7736404251486856	0.12609904320244772	0.0309545138955398	0.001829249026720135	0.0015696071986600407	0.709058890230667
18870	1	5.141123121620532	0.7735242059041606	0.10818257735598712	0.02935850264318551	0.020595926465433297	0.003554187475250059	0.7091424099975039
18880	1	5.140068504513693	0.7733721814990941	0.11720141070997749	0.030405460217551323	0.0121151090944351	0.0052962195869277195	0.7092259057885181
18890	1	5.157446143927811	0.7735044405888566	0.11531316871483528	0.029443668010890014	0.0009221537834846978	0.003127047715854066	0.7093093776105981
18900	1	5.17745751512332	0.7740984230298659	0.11285041271614833	0.02813598177155925	0.001008868791231429	0.002958342314021174	0.7093928254706249
18910	1	5.17934779696477	0.7747716874652055	0.11091489368851645	0.028615493427507886	0.025205114881602816	0.007109160154568824	0.7094762493754745
18920	1	5.175157420653212	0.7753310594445577	0.11597151237739803	0.02849351701271143	0.03114433403743302	0.011544988464242558	0.7095596493320201
18930	1	5.193466379430609	0.7759080085584135	0.09343404125645724	0.027591801218586506	0.003735802746050334	0.011584391149524392	0.7096430253471393
18940	1	5.1997826290337175	0.7761250234035448	0.07001040558387034	0.02407967023489695	0.011703242403300868	0.007875294781117665	0.7097263774277036
18950	1	5.207265588521346	0.7767824368514519	0.056083170396022446	0.018520357418137453	0.006757500944555005	0.0056760691130402245	0.7098097055805893
18960	1	5.2290537340087395	0.7776750940146518	0.08360963495799864	0.017418352169627966	0.014599317437805731	0.006152716432136427	0.7098930098126619
18970	1	5.229249309151664	0.7783883198745022	0.1048373252937944	0.021455537259162858	0.013209657006550522	0.005232662343231425	0.7099762901307897
18980	1	5.233353757663741	0.7791615598330592	0.09068880375495954	0.023264304804280166	0.012724355512554667	0.004375227804945219	0.710059546541836
18990	1	5.221190331279812	0.7794394807743398	0.08189914338740056	0.021113549874027623	0.01430720584812722	0.004516513895033512	0.7101427790526622
19000	1	5.209411769373554	0.7794742597947643	0.07467979141719812	0.019469166288241378	0.012937891243296366	0.005169643193268119	0.7102259876701353
19010	1	5.193410945666854	0.7789383196739786	0.06667130407422682	0.018548127083317746	0.01767032598669428	0.005417417571681504	0.7103091724011105
19020	1	5.196896818919116	0.7784712099864102	0.0673555111086701	0.016515448665784062	0.007056317077928574	0.006310822852086995	0.7103923332524404
19030	1	5.230131494614298	0.7786970720960542	0.07211843044291923	0.01538667154881393	0.001119768547603039	0.003436396046087855	0.7104754702309827
19040	1	5.237878699183929	0.7794247963762891	0.07757472457582786	0.017631887468137555	0.03563326067991045	0.009610054198247146	0.7105585833435919
19050	1	5.246049932312697	0.7799106246890611	0.07099064184281595	0.019439085856080226	0.014981953574876423	0.012971564474485714	0.7106416725971206
19060	1	5.246668428314737	0.7803430608942428	0.09710152190661575	0.021370551818248068	0.02609991143392334	0.009725027659997719	0.7107247379984182
19070	1	5.264207157473952	0.7809708045491338	0.08612292804155983	0.023042833964733462	0.02460862686365769	0.01029947788815433	0.7108077795543294
19080	1	5.265022480601669	0.7815574769712291	0.08071371274001755	0.021846662097615595	0.005833333519755643	0.008539096919825498	0.7108907972717011
19090	1	5.2641299177597745	0.7820328512135015	0.0506807836438849	0.018991613464550017	0.010837039162034585	0.006230624430308112	0.7109737911573727
19100	1	5.272933665341902	0.782460172132181	0.053341004038741785	0.015205801106499224	0.007656169402764472	0.00358713450761839	0.7110567612181903
19110	1	5.2446114064132505	0.7825143882843096	0.07148878290177775	0.015857129167292625	0.0061050351065975094	0.003272753097965257	0.7111397074609949
19120	1	5.264655730503686	0.7827163164950915	0.07948579875884433	0.01665774790758028	0.01628882191550813	0.003435774853533323	0.7112226298926174
19130	1	5.282136346941575	0.7829876187717041	0.08315965148473145	0.018248684338322437	0.034408944726003726	0.009138417598821008	0.7113055285198948
19140	1	5.249844414648762	0.7830186646712329	0.10318003178348957	0.02090892983912679	0.03260404074025441	0.013600365753417712	0.7113884033496607
19150	1	5.254869901301254	0.7826441185759467	0.09203613789449323	0.023265960600606123	0.010480358434402579	0.010781561508903513	0.7114712543887495
19160	1	5.264366580358321	0.7824662322752275	0.0756866192096558	0.02200626667838412	0.022060448403741034	0.009266475446117799	0.7115540816439898
19170	1	5.251192919749788	0.7823519561366977	0.08833354459887105	0.020368869909489117	0.025009495074359348	0.0100528769867498	0.7116368851222084
19180	1	5.250304431064487	0.7822435024092403	0.09356959617190017	0.022213677620019037	0.003505367872686056	0.008660505444302705	0.711719664830231
19190	1	5.276636725883086	0.7825682983674969	0.061182032333135544	0.019720376269225067	0.015395182486879863	0.005783812791846599	0.7118024207748808
19200	1	5.273182481340624	0.7828948281040713	0.05261287257384188	0.015095690775796687	0.029050475013267484	0.009147504095879555	0.7118851529629807
19210	1	5.291251268064185	0.7833495077560223	0.042539569393585684	0.012914043908022305	0.015680080969345873	0.010540171486704173	0.7119678614013534
19220	1	5.30266793036254	0.7840337896577866	0.04449032688768185	0.01105933481708136	0.010595870347745957	0.006110020943063925	0.712050546096811
19230	1	5.282533319981262	0.7843916125527537	0.02996691050842295	0.010507620541285437	0.0016753697256635441	0.004645912263850593	0.7121332070561702
19240	1	5.305227605211381	0.7844987265174792	0.021089996058981805	0.006803819802610986	0.0025888938535758004	0.0034391429682824747	0.7122158442862436
19250	1	5.30040454939144	0.7849598689413883	0.022513328631099578	0.006559126098176241	0.01674731014360178	0.0032468502499495154	0.7122984577938443
19260	1	5.293938357062267	0.7849894738296133	0.030796125570097584	0.00701039417681578	0.007131280613250219	0.002927437025387195	0.7123810475857848
19270	1	5.32651670545743	0.7855551400107301	0.037057446693440466	0.0073069950391244365	0.011675673943050064	0.0062434761648439	0.7124636136688736
19280	1	5.327020486211185	0.7862717666796244	0.029573642579243362	0.007820064485842812	0.0028800992762216013	0.005763654392267698	0.7125461560499158
19290	1	5.339515573950455	0.7870286834650219	0.02551705592719388	0.007005018246309625	0.011961365832619452	0.003398401727005932	0.7126286747357132
19300	1	5.3537499966666156	0.7877348536818124	0.03827177862794208	0.009084701914316524	0.014337879927126235	0.002594977510314123	0.7127111697330658
19310	1	5.326872066028997	0.7881946906154403	0.040683850150281656	0.010331899729119312	0.0008983464891643505	0.0017992097578421913	0.7127936410487807
19320	1	5.319244413889187	0.7879388076101068	0.023796410397985673	0.008874722105765126	0.011504148717529791	0.002052825819492552	0.7128760886896567
19330	1	5.309673832952781	0.7875353464323807	0.03653796750987391	0.00836665888409996	0.024819124832081256	0.00744618705551138	0.7129585126624819
19340	1	5.325172568300666	0.7873915158698607	0.03893223910895868	0.009151261941711935	0.010126129518719851	0.007011544472434264	0.7130409129740541
19350	1	5.334064239967143	0.7875255165425147	0.05253484166685356	0.010354358005349095	0.01849781749032698	0.00859619789053843	0.7131232896311639
19360	1	5.331585639343633	0.7878099677756832	0.049762490890692415	0.01181214847487691	0.02843845428828333	0.011581248070226256	0.7132056426406055
19370	1	5.342383485956829	0.7879494587193784	0.030170602141272294	0.011952775614689437	0.029390275411893457	0.01236249406278727	0.7132879720091699
19380	1	5.336185428963905	0.7881394140356099	0.01157777887093066	0.006585750756446651	0.0257091211015721	0.012753417197011221	0.7133702777436399
19390	1	5.348764096770371	0.7884008309987559	0.022343104655019576	0.004545606286305316	0.03569181941341758	0.013941419838085679	0.713452559850798
19400	1	5.327733312892586	0.7883169983551476	0.037040708083042044	0.007684729742160316	0.04577758907570009	0.017624610548866358	0.7135348183374286
19410	1	5.33351748658192	0.7883211854682023	0.03441653117930729	0.008743368965527508	0.051876801472121106	0.023332663177946415	0.713617053210314
19420	1	5.319614750736297	0.788002357376259	0.023671308477218506	0.0077823644423305645	0.02349141769913593	0.017938590579254305	0.713699264476236
19430	1	5.326345383610253	0.7879054361639392	0.00947286606840824	0.004729182997310038	0.0423846913249095	0.017194548137462757	0.7137814521419633
19440	1	5.327460661811819	0.7876718815899828	0.002559784078787512	0.0026092446903108247	0.052030580085905956	0.020868044660278574	0.7138636162142727
19450	1	5.321065514506077	0.7874342017917296	0.019499372817697168	0.001992250088978667	0.0285929080367975	0.021679664297646478	0.7139457566999381
19460	1	5.305647540707063	0.7870811189723791	0.0100238720649714	0.0023642886348828967	0.021332084415573632	0.017575170439221494	0.7140278736057315
19470	1	5.303022308273864	0.7865864553979569	0.005465826621970491	0.001500506875938257	0.012530833735531651	0.012902151538009382	0.7141099669384229
19480	1	5.297301070422702	0.786351452677739	0.01837987250288831	0.0027272237606012825	0.01691628600675323	0.009748008280598722	0.7141920367047789
19490	1	5.311667507759081	0.78632096174674	0.0014010330510124628	0.0021988002525154143	0.026841267966841244	0.010028808238540106	0.7142740829115625
19500	1	5.324318198674801	0.786675655997059	0.025303538962260272	0.002343439041307613	0.021699831344361677	0.010917515877777008	0.7143561055655382
19510	1	5.326657690877413	0.7870770140234525	0.026825826633430094	0.006092435893337806	0.039777878540547984	0.013874271776443686	0.7144381046734668
19520	1	5.333410126168102	0.7873650566739315	0.040817531715129876	0.006841727472716857	0.05729647066098077	0.02150472506518362	0.7145200802421102
19530	1	5.3378032937330735	0.7876364089439086	0.0418972225696835	0.009261418636392378	0.06272003184893879	0.025916755811164444	0.7146020322782279
19540	1	5.337370099421688	0.7880660841675224	0.03946139939265837	0.010063671202565619	0.05332995641427454	0.027767066069303754	0.7146839607885674
19550	1	5.349662852737848	0.7883358146528415	0.030937698658754353	0.007814800023684386	0.06258964832271434	0.028585696381138004	0.7147658657798828
19560	1	5.328969616423728	0.788222751215578	0.04648188894969106	0.008508393284162084	0.05938747804683971	0.02890435849843345	0.7148477472589261
19570	1	5.315651971177552	0.7880428879092306	0.052267696825038325	0.010546268673082532	0.04644910205870732	0.030871996918972588	0.7149296052324536
19580	1	5.31685736317848	0.7877871992934727	0.06295165995428778	0.012730576471100383	0.03619810332229692	0.02343542060038181	0.7150114397072125
19590	1	5.291749108397087	0.7870922149942682	0.03500508559606146	0.011807137716344888	0.03722949682226767	0.02152728875781801	0.7150932506899427
19600	1	5.310253778111102	0.7866489989265237	0.02880155607550231	0.010470815048376214	0.03170986440632628	0.01681378453232415	0.715175038187387
19610	1	5.332506360208433	0.786946767456187	0.044788958840813256	0.010276058609241606	0.017872546375463958	0.014971309693504055	0.7152568022062913
19620	1	5.350072802710274	0.7876080833704348	0.05373756811570386	0.011078326256784026	0.0007912719951684371	0.009105317208756326	0.715338542753396
19630	1	5.35402086859762	0.7884079055980314	0.05280395439021333	0.01250226604695104	0.013353478532323925	0.006373554867686767	0.7154202598354397
19640	1	5.375243914204723	0.7891862572381205	0.04690125512347867	0.011370138548358348	0.008261749306745121	0.004121600645473682	0.7155019534591555
19650	1	5.385267944245907	0.7900514963233052	0.047002306308903924	0.011478246897981178	0.01652377170730774	0.0042308800989608935	0.7155836236312779
19660	1	5.403546577779007	0.7909759729024587	0.054669911209747735	0.013216128121018548	0.007113898696586072	0.004097644585011827	0.715665270358537
19670	1	5.40118253968762	0.7916739640284781	0.03786768167737532	0.012669788849960105	0.022583490159948007	0.006826572460556892	0.7157468936476638
19680	1	5.402234150093015	0.7922814751118654	0.03728856428513251	0.011747063944664314	0.010081781708471977	0.007233612201811617	0.7158284935053939
19690	1	5.400440321694557	0.7925976275650193	0.045748386213471326	0.010714464894373313	5.56990827415393e-05	0.003896343355296171	0.715910069938448
19700	1	5.400639608102448	0.792748478936228	0.043025976522323615	0.010129749219516182	0.022208548925187723	0.004936794598114489	0.7159916229535525
19710	1	5.4213407279155446	0.793211966104047	0.033935768930731844	0.008926531072099095	0.040120366968404354	0.013464460571823336	0.7160731525574277
19720	1	5.42349725998712	0.7935982815168704	0.042313232044390754	0.008653186624863732	0.015819690772714567	0.012655810928050263	0.7161546587567931
19730	1	5.427446979697431	0.7940739548648187	0.07326110833025415	0.012702663734706918	0.022253478726918935	0.009817195654807603	0.7162361415583715
19740	1	5.39533962965027	0.7939895509505245	0.07230141646319428	0.016152420888211824	0.038276734678437487	0.014635405113197912	0.716317600968878
19750	1	5.390166427920416	0.7933611485005594	0.06538990907032154	0.01686847396330084	0.012892441285300298	0.012251733759344567	0.7163990369950247
19760	1	5.381939699386788	0.7929411593619201	0.07588959953801375	0.017595819100395132	0.0024196898645395173	0.005760287936805472	0.7164804496435254
19770	1	5.4018273637605	0.7926771903901133	0.07988353785806486	0.018782617013096248	0.0005864941526467052	0.0026334708424826103	0.7165618389210892
19780	1	5.399349167358964	0.7928967025736023	0.07664279300638784	0.01949252499263693	0.0034717307855768914	0.0028638096358266714	0.7166432048344316
19790	1	5.384164600509129	0.7928291451972779	0.06401076841106816	0.017962596192295024	0.0016306497749603958	0.0017349544208958279	0.7167245473902565
19800	1	5.3698587559465665	0.7923566814113719	0.053045585690526295	0.015724027027968924	0.0068052270492939635	0.0028366622850945875	0.7168058665952713
19810	1	5.3735876494342785	0.7920221262108554	0.0625791704582583	0.014920707668132896	0.00783340905158719	0.0050997772107071095	0.7168871624561767
19820	1	5.389682900459623	0.7919030375753655	0.07093773354615679	0.016494738560412822	0.00044492180881888733	0.0032017841608850267	0.7169684349796733
19830	1	5.391993673083065	0.7920340068438411	0.05015619749219397	0.01600024265594172	0.008925309276432956	0.002967831336937702	0.7170496841724595
19840	1	5.398878740751439	0.7923406757907568	0.055764714883402414	0.013893343386780915	0.0016758654425500057	0.00203419524723079	0.7171309100412383
